id,name,listing_key
225297,Quiet sunny studio Midtown,593
225306,Charming room in Victorian home,594
225887,Brooklyn B & B close to Manhattan,595
225926,The Notorious B.N.B. { The Erhart },596
225976,Sunny cozy multileveled apartment!,597
226021,Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,598
227715,ROOM WITH KITCHENETTE #2,599
227735,Alpha-Bet City entire floor large cool 2br -L.E.S,600
228317,"Your Haven Awaits At ""Emma's Place""",601
228496,"Spacious, Kid-Friendly 2 BR in West Village",602
228517,Great Bedroom in Downtown Manhattan,603
228925,Beautiful Brownstone,604
228979,1BDR - Hell's Kitchen Hideaway,605
229367,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,606
229874,Oversized Studio in Park Slope,607
230321,Apt with EmpireState view-Subway around the corner,608
230854,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,609
230877,Monthly Apartment Rental,610
230956,Wonderfully inviting East Village,611
231414,TURQUOISE: One-Bedroom Apt. in Soho,612
232612,"Lovely pied-à-terre, in an historic building",613
232618,"Spacious, well furnished, high fl. beautiful views",614
233189,NYC Studio in Heart of Times Square,615
233638,rooms for rent in Queens with piano,616
233662,Large Sunny Luxe Prvt Room/Midtown,617
234184,Spacious Stunning Harlem Townhouse,618
234870,Private Room With GREAT Location,619
235552,HUGE Sunny Duplex Loft with Garden,620
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,621
235951,Stylish Studio with exclusive Terrace,622
235960,"LES private apt, 1 bedroom & more",623
236671,"Williamsburg Garden Home, 5 minutes from Manhattan",624
236788,"HUGE, modern 2-LEVEL Brooklyn apt",625
236806,charming 2bdrm apt in East Village,626
237127,LOCATION LOCATION LOCATION Liz's,627
237210,Manhattan Loft in Prime East Village Location,628
239055,Nolita Penthouse_Private Deck_Elev_,629
239733,Astoria Garden Suite,630
239766,Lower East Side/Chinatown 1 Bedroom,631
239826,"Amazing 1 bed, live like a Newyorkr",632
239883,Private Room in Fort Green BK close to city,633
239899,Spacious & Charming by Prospect Pk,634
240800,Private Room Near Brooklyn Museum ,635
241140,The Notorious B.N.B. { The Wallace },636
241159,Clinton Hill 1 Bed Bright Loft Apartment,637
241862,Great Studio in W. Village - NYC!,638
242532,The Notorious B.N.B. { The Swoon },639
242643,"BIG 1br, SLEEPS 4, dishwashr, TV",640
243229,2BR  Apt - 20min to Soho,641
243708,Williamsburg  - Quiet and Comfy stay,642
245504,One Fabulous Private Room,643
245544,NY/ Big Room for 2 near Manhattan,644
245574,Brooklyn Brownstone apartment,645
245607,big 1 bedroom apt very central,646
246134,"Lovely, Large Room in Crown Heights",647
246351,"Sweet Apt, Steps From Gramercy Park",648
246916,Quality Cozy Studio Next to Subway,649
246938,Scandinavian-apt for up to 5. LES,650
248865,Loft Suite @ Box House Hotel,651
249414,Large & bright 900ft² 1br in WV,652
249618,At a very nice area in the WestSide,653
249867,HANCOCK VERY SMALL ROOM,654
250259,Pre-War Williamsburg Loft,655
250311,1 Bedroom Available In My Two Bedroom Flat,656
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,657
250536,The Lenox in Harlem,658
250537,The Lenox in Harlem,659
251262,Prime Williamsburg Loft off Bedford,660
251277,Private Bdrm /Bath 1 block Ctrl Prk,661
252076,+Highly Satisfactory LES dwelling++,662
252607,Whole apartment / 2 bedroom in NYC,663
253332,"Spacious, modern loft in awesome neighborhood",664
253466,Loft Suite @ The Box House Hotel,665
253471,Loft Suite @ The Box House Hotel,666
253475,Loft Suite @ The Box House Hotel,667
253548,Well Kept  Private Room around  Brighton  Beach,668
253590,Large 1 Bedroom furnished on UWS,669
253623,Chez Carine - Privacy in Manhattan,670
253800,Loft Suite @ Box House Hotel,671
253803,Loft Suite @ The Box House Hotel,672
253806,Loft Suite @ The Box House Hotel,673
253811,Loft Suite @ The Box House Hotel,674
253815,Loft Suite @ The Box House Hotel,675
253828,Duplex w/ Terrace @ Box House Hotel,676
253839,Loft w/ Terrace @ Box House Hotel,677
253842,1 BR w/ Terrace @ Box House Hotel,678
253846,Superior @ Box House,679
254131,"Read it 1st, A seprat fur BR, low $",680
254168,2 BR Duplex @ Box House Hotel,681
254409,Husband & Wife Art-Filled Apartment,682
255024,"3BR, 2 bathroom condo in Bushwick",683
255476,"The BLUE OWL:
VEGETARIAN WBURG W PATIO & BACKYARD!",684
255601,Cozy 2 Bedroom 20 Min from City,685
255957,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!,686
256078,"Entire apt NYC, Queens. 15 min from Times Square.",687
256369,Alchemy BnB - room in artist loft,688
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,689
257568,Zen Den (Airport Pickup: JFK & LGA),690
257787,Heart of Williamsburg. Brand New.,691
258284,"Fresh, Clean Brooklyn Garden Apt.",692
258397,Guest Apartment in Owner Occupied Home,693
258686,My Home Is Your Home,694
258688,Spacious & Stylish Chelsea One Bedroom Apartment,695
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,696
258740,Spacious room in beautiful apt! ,697
258838,"Oceanview,close to Manhattan",698
258876,"Affordable rooms,all transportation",699
259946,"Budget stay, near transportation",700
260451,Fort Greene brownstone 1BR- SUBLET,701
260765,NewYork Modern Pre-War LoftStudio ,702
261194,Cozy Artist Duplex **Bedstuy Charm**,703
261259,Apartment in Best location in NYC,704
261344,Inspired in Historic Downtown NYC!,705
261674,Chelsea/West Village - 2bdrm apt,706
261781,1500+ sq ft 2BR West Village Loft,707
262343,Cozy & Clean Lower East Side Apt.,708
262405,Spacious Townhome Apt in Brooklyn,709
262478,Chic + Stylish room in heart of LowerEastSide NYC!,710
262583,Landmark 2 Bedroom West Village NYC,711
263005,2 bedroom apt in charming brick townhouse,712
263190,Room in East Village with Private Entrance,713
263232,Cozy&Clean in a great neighborhood,714
263502,Prime Williamsburg 1/BD New Condo,715
263776,City Skyline Views from every room!,716
263888,Contemporary & Classic Sanctuary on the Hudson,717
264323,Comfortable Manhattanville,718
265036,Private room w/ queen bed + rooftop,719
265064,Zen Eyrie –Airport Pick-Up: JFK/LGA,720
265145,Studio sublet in Hell's kitchen,721
265506,Luxury NYC 2 Bedroom with Terrace,722
265831,Bright unique designer loft in Soho,723
265912,Spacious  2 bed Loft apartment Bedford L,724
266146,Beautiful studio by Central Park,725
266155,One bed suite with private garden,726
266351,SUNNY 1 Bedroom APT in Fort Greene - BROOKLYN,727
266437,West Village cozy 2 bedroom  NYC ,728
266449,2 Bedroom Gem - Prime LES Location,729
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY,730
267376,BIG ROOM / DOWNTOWN  LOFT /,731
267435,Large Sunny Bedroom in QNS NYC,732
267535,Home Away From Home-Room in Bronx,733
267652,Private clean pleasant spacious room.,734
267708,"Charming Hotel Alternative
Mount Sinai",735
268392,SUNNY 2-bdrm CHILD-friendly Uptwn by Centrl Park!,736
268481,Resort-like living in Williamsburg,737
268868,Hudson Yards with views of The Highline Park,738
269283,Brooklyn: A Huge Bedroom + Good Vibes,739
269889,One stop from Midtown Manhattan!,740
270139,"Private Room Very Near L train, Bushwick",741
270231,Cozy New York  City private room,742
270315,Bed-stuy Royal Room,743
270345,SUPER CUTE EAST VILLAGE APARTMENT,744
270680,GREAP STUDIO / 4PPL IN MIDTOWN,745
270681,BEDFORD AV.  ROOM IN WILLIAMSBURG..,746
271083,Sleep & Wake near Botanical Gardens,747
271128,Tranquil in the heart of Brooklyn 2,748
271130,Tranquil in the heart of Brooklyn 1,749
271694,"Easy, comfortable studio in Midtown",750
271950,Huge luxury 1BR apt near Central Park South(4 ppl),751
271954,Beautiful brownstone apartment,752
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,753
272044,Luxury Designer Downtown Apartment,754
272427,Spacious room on charming block in Greenpoint!,755
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",756
272738,Guest Room in Authentic Williamsburg Factory Loft,757
273256,Beautiful bed and bath - Manhattan,758
274062,Beautiful Room Near Central Park!,759
274329,Fantastic 1-bedroom basement apt.,760
274376,"Private Clinton Hill, Brooklyn Apt",761
274743,Charming furnished Studio-Loft,762
275976,Lovely 2 bedroom apartment with backyard access,763
276216,Nights in White Satin in the Slope,764
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",765
276482,Comfortable Manhattanville.,766
277207,Beautiful lrg 1800's syle apt share,767
277370,Location wins for East Village Apt,768
277883,Sunny Entire Apt with Romantic Bedroom,769
278090,Furnished room for rent - Manhattan,770
278145,Large Room in a Huge NY apartment.,771
278631,West Village NYC Sun-filled Studio!,772
278876,"Large, furnished room in a 2 bedroom!",773
279093,Huge Apartment!  Amazing View!,774
279969,Cozy Brownstone Inn I(studio),775
280315,Crown Height's Brooklyn Cozy Apt,776
281521,Amazing West Village 2br,777
281756,Authentic NY Charming Artist Loft,778
281851,Beautiful Private Bedroom - Downstairs,779
282341,Kensington/Ditmas Park pied-a-terre,780
282443,QT STUDIO FOR ROMANTIC COUPLES,781
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",782
282863,Cozy & Charming Boerum Hill Flat,783
282977,Park Slope Brooklyn!  Sunny Bedroom.,784
283072,One bedroom sharing Bathroom,785
283090,Spacious East Village Apartment,786
283184,Huge Williamsburg Loft..Perfect for Big Groups!,787
283272,Stylish Garden House - Trendy area,788
283550,Hells Kitchen Ground Fl 1-bedroom,789
284208,Pre War Park Slope on Prospect Park,790
284855,Charming Apt in the Best Location!,791
285442,Huge room with private balcony,792
285492,Amazing 1 bedroom apt with NYC View,793
285716,Great spacious room by the L train!,794
286662,Charming Brooklyn Studio,795
286838,Private Room in Brownstone,796
287397,Bed Stuy Pride! Welcome to Brooklyn,797
287408,Lovely Hell's Kitchen Studio...,798
287417,HOT SPOT FOR 20 AND 30 SOMETHING'S,799
287421,"Cozy, Clean Cobble Hill Brownstone",800
287481,Bright Loft Apt w Skylight in Wburg,801
287839,"Cozy, beautiful doormen studio-",802
287845,Carroll Gardens Gem-2BD with Garden,803
289020,Sunny 1BR Center of East Village!,804
289037,"2BR in Cobble Hill, Brooklyn, NY",805
289288,Perfect East Village Apartment,806
289665,Decorators 5-Star Flat West Village,807
289703,Beautiful SoHo Luxury Apartment,808
289958,2 Rooms in Cottage NYC,809
289995,Zen Minimalist w/Garden- Bedford L Stop,810
290457,Between Two Bridges 2BD -Whole Apt!,811
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,812
291714,Brooklyn Beauty - Large 2 bedroom Apartment,813
291812,"Entire Apartment in Astoria, 15mins from Manhattan",814
292047,Gorgeous pvt room in West Village,815
292121,1 bedroom apt in Midtown West,816
292266,Sunny and spacious bedroom,817
292637,Beautiful Spacious One Bedroom,818
293004,Room next to Columbia Uni.,819
293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",820
294227,Loft Suite @ The Box House Hotel,821
294239,NYC Summer Getaway | Full Home 2BR,822
294242,Loft Suite @ The Box House Hotel,823
294250,Beautiful New Garden Apartment ,824
294259,Loft Suite @ Box House Hotel,825
294263,Loft Suite @ The Box House Hotel,826
294280,Loft Suite @ The Box House Hotel,827
294297,"Lovely apt in Williamsburg, BK",828
294353,Williamsburg HUGE SUNNY next2train!,829
294490,Loft Suite @ Box House Hotel,830
294717,Modern apartment w/ gorgeous view,831
295231,"Sunny, clean br available",832
295379,Have Whole Apt! Prime Williamsburg!,833
295998,Panoramic View Central Park & NYC,834
296345,E Williamsburg Apartment with Yard,835
296361,Nice Private Room Beauty in Queens,836
296658,Sublet in Brooklyn/Lefferts Gardens,837
296717,"Cozy Corner, Bedford Ave  Brooklyn!",838
296844,"HISTORIC WILLIAMSBURG, BKLYN #1",839
297611,Inexpensive apartment in exchange for cat-care,840
297962,"Private room in 2 br Apt, Wburg, BK",841
298073,"Bright, Airy Williamsburg Apt",842
298759,Large Double Room  Queenbed Wifi,843
298854,"Low$pacious in Williamsburg, Bklyn",844
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,845
299078,Charming 1BD in SoHo,846
299531,Feel like you never leave your home,847
299699,Sunny apartment  in Greenpoint,848
301034,Furnished Bedroom with private half bath,849
302057,Sunny private room featured in film,850
302758,Sunny 1BR East Harlem Apartment,851
303345,The best studio in town,852
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,853
304799,Penthouse Studio by Central Park,854
305211,Your Own 2 Br Apt Bedford and Grand,855
306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!,856
306799,2 rooms; private entrance & bath!,857
309342,Giant Sunny Bedroom & Private Bath in my Apartment,858
310220,Prime location! Backyard & outdoor shower! Unique!,859
310272,"Private Room in Artist's Home, Stapleton, SI",860
310325,Large Sunny Bedroom with Bay Window,861
310338,Harlem/Hamilton Heights Sunny Room,862
310524,Clinton Hill Duplex near Pratt w/Balcony!,863
310796,"Sunny 1 BR, West 80s & Central Park",864
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",865
311343,COMFORTABLE ROOM,866
311356,Charming Ridgewood Soulful  Walk-Up,867
312429,"Comfortable, well-appointed room",868
313890,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,869
314982,Share in NYC's trendy East Village,870
316238,Historic Brooklyn 2-Bedroom Apt,871
317838,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,872
317905,Come and go as  you please in BKLN!,873
318021,Room in Huge 1200sf W Harlem Suite,874
318187,"Huge, Sunny, Open Loft in Brooklyn",875
319724,Cozy Nook in Heart of Williamsburg,876
319798,Peaceful Room...,877
319844,Cute Room in Historic Loft!,878
320865,Harlem on the Range,879
320876,Amazing Park Slope Duplex with Deck,880
320877,Entire 2 Bedroom Apartment in Williamsburg,881
321014,Big Bright E Village 2BR (Baby Nursery),882
321136,Private Manhattan Studio on Harlem/Heights Border,883
322037,"Luxury Williamsburg, Brooklyn LOFT",884
322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,885
322974,Chelsea/Meat Packing  Artist Space!,886
323706,Elegant Spacious Family Townhouse,887
324115,Large Master Bedroom - Williamsburg,888
324517,Central Park Fifth Av MET Museum,889
324800,Real Williamsburg Artist Loft,890
325429,Lovely Upper East Yorkville 1 BDRM,891
326832,Cozy Upper East Side Studio,892
326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",893
327521,"Lovely studio in East Village, NY",894
327778,NYC Summer Discount  1 BR Gramercy Apt,895
328040,"Awesome views, Central location",896
328693,Spacious Manhattan Apartment near Central Park,897
328744,Entire Apt: Sunny 2bd! 15min to NYC,898
329064,Your Historic House in Brooklyn,899
329310,Creative Director's Chinatown Loft,900
329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",901
333189,Charming private room in New-York,902
333323,Cozy bedroom near Times Square,903
334607,Artist's Flat in Historic Building #10263,904
334781,Queen size sofa bed in Harlem,905
335797,Bklyn 6 Beds 1 Bathroom Rental 2,906
335819,Bklyn 4 Beds 1 Bathroom Rental 3,907
335820,4 Beds 2 Bathrooms Rental 1,908
336220,Stylish & Quiet NYC Retreat!,909
339456,"Bright, new luxury apartment in doorman building",910
341525,TIMES SQUARE MASTER BEDROOM!,911
341982,"Lincoln Center Studio, Clean&Sunny!",912
342027,Serenity amidst the busy city,913
342965,Super Clean Apt by Columbus Circle,914
342995,Unique private room and bathroom in Brownstone,915
343276,TIMES SQUARE HOUSE!,916
343971,Beautiful Room in a Beautiful New NYC Apartment,917
344019,Best West Village/Meatpacking Space,918
344068,21 day Chelsea Apartment rental,919
344092,"Heavy Sun, Quiet, Arty 1 Bedroom",920
346248,Cosy apartment in West Village,921
346805,Spacious Lower East Side Apt in NYC,922
347865,ARTY 2 BED EAST VILLAGE GEM,923
349841,Williamsburg Loft: Amazing Sublet,924
350168,Artist 2BR in Park Slope w/backyard,925
350525,Spacious 2BR near Botanic Garden,926
351530,Gorgeous brownstone next to park!,927
351859,Exquisite Spacious Studio in Midtown,928
352651,COMFORTABLE LARGE ROOM,929
352864,Cute Private room in Upper East Side #14,930
353317,Lower East Side 1bedroom apt in NYC,931
354095,Large Beautiful East Village 1-Bdrm,932
355106,Big room near Prospect Park! NY!,933
356230,It's so easy to get to EVERYthing!,934
357509,Manhattan -  Best Location in Midtown,935
359982,Sunny private room right off L train,936
360400,Beautiful Room in Manhattan Loft,937
361803,"Luxury, Adorable Studio Apartment",938
363320,HOME AWAY FROM HOME,939
364275,Den of Zen at The Denizen Bushwick,940
364785,Sunny large private room in Park Slope,941
367042,Eastern Parkway Brooklyn 1BR Flat,942
367810,1400sf Manhattan View Artistic Loft,943
369411,"ingefära hus! Private room Williamsburg, Brooklyn",944
369567,Private MasterBR w/ View of Museum,945
369671,LUXURY 2BD/2BTH - HUGE PATIO,946
371138,"Comfy Brooklyn 2BD, W/ Backyard",947
373618,Authentic designer loft/roof deck best Williamsbrg,948
374548,Sunny Retreat with Roof Garden,949
375249,Enjoy Staten Island Hospitality,950
377217,Great apt on the UWS - A RARE FIND!,951
378460,Cozy 2 BD in Midtown West,952
380416,Park Slope Sunny Studio,953
380730,Luxury L-Shape Studio + 3 cats,954
382523,A cozy Red Room with private bathroom,955
382524,Cozy room with private bathroom & outside garden,956
385190,"Beautiful 1 bdrm, Inwood Manhattan",957
385657,Beautiful Loft/10 min to Manhattan!,958
385824,New York City- Riverdale Modern two bedrooms unit,959
386555,A PLACE TO STAY CLOSE TO MANHATTAN,960
386744,Great room priv/bathrm Eastside location 70's ST,961
386799,Midtown NYC - 1 Bedroom Apartment,962
387324,Cozy Room in Sunny Apartment (Long/Short Term),963
387377,THERE'S NO PLACE LIKE HOME.........,964
387666,Cozy home in vibrant Manhattan,965
387735,LOCATION LOCATION LOCATION Sara's,966
389482,Quaint & Quiet in Queens,967
391948,Single Room,968
391955,Charming brownstone apartment,969
392948,Williamsburg near soho .support artist living,970
393016,Your Times Square Sanctuary,971
393094,Designer studio in Luxury Building,972
393682,Private cozy bedroom in Nolita,973
394026,ArtistLoft-MccarenPark-Williamsburg,974
394111,"Beautiful Bedrooms in Briarwood, NY",975
394235,Flatiron-Designer's loft,976
396636,Stylish Designer Studio with Piano,977
397034,New York City for All Seasons!,978
397297,STUNNING E Vill Penthouse,979
397420,New York Host who knows The Most,980
398281,One Block From Central Park!,981
